syn_id,id,name,preferred_name,parent_id,lname
16303,3943.0,ethinylestradiol sulfonate,1.0,,ethinylestradiol sulfonate
16304,2287.0,methestrol dipropionate,1.0,,methestrol dipropionate
16305,3261.0,gestonorone caproate,1.0,,gestonorone caproate
16306,3758.0,imiclopazine,1.0,,imiclopazine
16307,2303.0,hemangiol,,,hemangiol
16308,4479.0,calcium citrate,1.0,,calcium citrate
16309,4825.0,laquinimod,1.0,,laquinimod
16310,4825.0,laquinimod sodium,,,laquinimod sodium
16311,4825.0,ABR-215062 sodium,,,abr-215062 sodium
16312,4825.0,TV-5600,,,tv-5600
16313,4826.0,metreleptin,1.0,,metreleptin
16314,4826.0,myalept,,,myalept
16315,4826.0,r-metHuLeptin,,,r-methuleptin
16316,4826.0,methionyl human leptin,,,methionyl human leptin
16317,3296.0,improsulfan tosilate,,,improsulfan tosilate
16318,2625.0,thiamphenicol aminoacetate hydrochloride,,,thiamphenicol aminoacetate hydrochloride
16319,510.0,carubicin hydrochloride,,,carubicin hydrochloride
16320,731.0,colistin sodium methanesulfonate,,,colistin sodium methanesulfonate
16321,731.0,pentasodium colistinmethanesulfonate,,,pentasodium colistinmethanesulfonate
16322,731.0,colistin sulphomethate,,,colistin sulphomethate
16323,731.0,colobreathe,,,colobreathe
16324,941.0,dioctyl disodium sulfosuccinate,,,dioctyl disodium sulfosuccinate
16325,664.0,citicoline sodium,,,citicoline sodium
16326,797.0,algestone acetophenide,1.0,,algestone acetophenide
16329,3700.0,carbiphene hydrochloride,,,carbiphene hydrochloride
16330,3536.0,sabcomeline hydrochloride,,,sabcomeline hydrochloride
16331,3536.0,SB-202026-A,,,sb-202026-a
16332,1454.0,glycerol iodinated,,,glycerol iodinated
16333,4827.0,iodohippurate sodium I125,1.0,,iodohippurate sodium i125
16334,4827.0,Hippuran-125,,,hippuran-125
16335,4827.0,Hippuran I125,,,hippuran i125
16336,4828.0,iodohippurate sodium I131,1.0,,iodohippurate sodium i131
16337,4828.0,Hippuran-131,,,hippuran-131
16338,4828.0,Hippuran I131,,,hippuran i131
16339,3384.0,nimustine hydrochloride,,,nimustine hydrochloride
16340,3346.0,methiodal sodium,,,methiodal sodium
16341,3698.0,iodobehenate calcium,,,iodobehenate calcium
16342,3303.0,pheniodol sodium,1.0,,pheniodol sodium
16343,3830.0,sozoiodol sodium,,,sozoiodol sodium
16344,3830.0,sozoiodol zinc,,,sozoiodol zinc
16345,2306.0,dionosil,,,dionosil
16346,3256.0,furtrethonium iodide,,,furtrethonium iodide
16347,3405.0,oxapropanium iodide,,,oxapropanium iodide
16348,1366.0,hexamethonium bromide,,,hexamethonium bromide
16568,3237.0,alacortril,,,alacortril
16349,81.0,aclatonium napadisilate,,,aclatonium napadisilate
16350,2096.0,pentolonium tartrate,,,pentolonium tartrate
16351,2096.0,ansolysen,,,ansolysen
16352,340.0,bephenium hydroxynaphthoate,,,bephenium hydroxynaphthoate
16353,789.0,decamethonium bromide,,,decamethonium bromide
16354,3845.0,trimethidinium methosulfate,,,trimethidinium methosulfate
16355,149.0,ambutonium bromide,,,ambutonium bromide
16356,1371.0,hexocyclium metilsulfate,,,hexocyclium metilsulfate
16357,1160.0,fenpiverinium bromide,,,fenpiverinium bromide
16358,3024.0,bevonium metilsulfate,,,bevonium metilsulfate
16359,320.0,benzilonium bromide,,,benzilonium bromide
16360,2174.0,pinaverium bromide,,,pinaverium bromide
16361,4376.0,dequalinium chloride,,,dequalinium chloride
16362,2131.0,pheniprazine hydrochloride,,,pheniprazine hydrochloride
16363,70.0,furalazine,1.0,,furalazine
16364,70.0,nifuralazine,,,nifuralazine
16365,70.0,furalazin,,,furalazin
16366,70.0,panfuran,,,panfuran
16367,298.0,benactyzine hydrochloride,,,benactyzine hydrochloride
16368,3680.0,azacyclonol hydrochloride,,,azacyclonol hydrochloride
16369,3680.0,frenquel,,,frenquel
16370,3553.0,stallimycin hydrochloride,,,stallimycin hydrochloride
16371,4425.0,colistins sulfate,,,colistins sulfate
16372,3329.0,lucimycine,,,lucimycine
16373,3329.0,lucimicina,,,lucimicina
16374,2830.0,viomycin sulfate,,,viomycin sulfate
16375,1974.0,novobiocin calcium,,,novobiocin calcium
16376,1974.0,novobiocin sodium,,,novobiocin sodium
16377,3338.0,menbutone sodium,,,menbutone sodium
16378,3781.0,DB 87,,,db 87
16379,2269.0,lorelco,,,lorelco
16380,1905.0,hydroxymethylnicotinamide,1.0,,hydroxymethylnicotinamide
16381,231.0,aprindine hydrochloride,,,aprindine hydrochloride
16382,889.0,hydroquinidine,1.0,,hydroquinidine
16383,889.0,hydroquinidine hydrochloride,,,hydroquinidine hydrochloride
16384,3752.0,furfenorex,1.0,,furfenorex
16385,2710.0,tosufloxacin tosilate,,,tosufloxacin tosilate
16386,1500.0,isopropamide iodide,,,isopropamide iodide
16387,1358.0,heparin calcium,,,heparin calcium
16388,2579.0,HTF 919,,,htf 919
16389,2579.0,zelnorm,,,zelnorm
16390,3411.0,oxophenarsine,1.0,,oxophenarsine
16391,3728.0,dichlorophenarsine hydrochloride,,,dichlorophenarsine hydrochloride
16392,2973.0,dermatan sulfate sodium,,,dermatan sulfate sodium
16393,1236.0,fondaparin sodium,,,fondaparin sodium
16394,4574.0,idanpramine hydrochloride,,,idanpramine hydrochloride
16395,4574.0,idanpramine sulfate,,,idanpramine sulfate
16396,2251.0,prednisolone butylacetate,,,prednisolone butylacetate
16397,3459.0,hexacyclonic acid,,,hexacyclonic acid
16398,4193.0,piperaquine phosphate,,,piperaquine phosphate
16399,2548.0,secretin,,,secretin
16400,2548.0,secretin human,1.0,,secretin human
16401,3538.0,salamidacetic acid,1.0,,salamidacetic acid
16402,3538.0,sodium salamidacetate,,,sodium salamidacetate
16403,4609.0,testosterone enantate,1.0,,testosterone enantate
16404,737.0,cotinine fumarate,,,cotinine fumarate
16405,3666.0,allometadione,,,allometadione
16406,1117.0,etryptamine acetate,,,etryptamine acetate
16407,792.0,desferrioxamine,,,desferrioxamine
16408,792.0,desferrioxamine mesilate,,,desferrioxamine mesilate
16409,792.0,deferoxamine mesilate,,,deferoxamine mesilate
16410,2357.0,ibsetron hydrochloride,,,ibsetron hydrochloride
16411,2357.0,ibsetron,,,ibsetron
16412,2357.0,ramosetron hydrochloride,,,ramosetron hydrochloride
16413,2559.0,BA 7602-06,,,ba 7602-06
16414,515.0,carperitide (recombinant),,,carperitide (recombinant)
16415,1897.0,neostigmine bromide,,,neostigmine bromide
16416,927.0,distigmine bromide,,,distigmine bromide
16417,4429.0,calcitonin (swine),,,calcitonin (swine)
16418,3505.0,homonicotinic acid,1.0,,homonicotinic acid
16419,2645.0,thymopoietin 32-36,,,thymopoietin 32-36
16420,1980.0,sandostatin,,,sandostatin
16421,1980.0,SMS-201-995,,,sms-201-995
16422,2960.0,L-MTP-PE,,,l-mtp-pe
16423,4516.0,tetracosactide acetate,,,tetracosactide acetate
16424,4516.0,tetracosactrin zinc,,,tetracosactrin zinc
16425,1735.0,isoniazide methanesulfonate,,,isoniazide methanesulfonate
16426,1735.0,methaniazide sodium,,,methaniazide sodium
16427,1735.0,isoniazid mesylate,,,isoniazid mesylate
16428,3816.0,phethenylate sodium,,,phethenylate sodium
16429,3816.0,thiatoine sodium,,,thiatoine sodium
16430,21.0,aminopterin sodium,,,aminopterin sodium
16431,261.0,atropine oxyde,1.0,,atropine oxyde
16432,2850.0,xenytropium bromide,,,xenytropium bromide
16433,3740.0,ethylhydrocupreine hydrochloride,,,ethylhydrocupreine hydrochloride
16434,1891.0,nefopam hydrochloride,,,nefopam hydrochloride
16435,2638.0,tepadina,,,tepadina
16436,862.0,sodium dichloroacetate,,,sodium dichloroacetate
16437,862.0,ceresine,,,ceresine
16438,1562.0,levamfetamine,1.0,,levamfetamine
16439,1562.0,levamfetamine succinate,,,levamfetamine succinate
16440,2784.0,tyramine hydrochloride,,,tyramine hydrochloride
16441,3442.0,phenoxyethanol,1.0,,phenoxyethanol
16442,3474.0,hexanedioic acid,,,hexanedioic acid
16443,3474.0,adipic acid,1.0,,adipic acid
16444,4849.0,bismuth glycollylarsanilate,,,bismuth glycollylarsanilate
16445,4849.0,milibis,,,milibis
16446,4851.0,colestilan,1.0,,colestilan
16447,4851.0,colestimide,,,colestimide
16448,4851.0,colestilan chloride,,,colestilan chloride
16449,4851.0,MCI-196,,,mci-196
16450,4852.0,colextran,1.0,,colextran
16451,4852.0,dextran 2-(diethylamino)ethyl ether,,,dextran 2-(diethylamino)ethyl ether
16452,4852.0,colextran hydrochloride,,,colextran hydrochloride
16453,4853.0,cridanimod,1.0,,cridanimod
16454,4853.0,neovir,,,neovir
16455,4853.0,sodium cridanimod,,,sodium cridanimod
16456,4853.0,oxodihydroacridinylacetate sodium,,,oxodihydroacridinylacetate sodium
16457,4854.0,crilanomer,1.0,,crilanomer
16458,4855.0,conjugated estrogens,1.0,,conjugated estrogens
16459,4855.0,premarin,,,premarin
16460,4855.0,"estrogens, conjugated",,,"estrogens, conjugated"
16461,2561.0,tamoxifene,,,tamoxifene
16462,2561.0,tamoxifene citrate,,,tamoxifene citrate
16463,1690.0,pethidine hydrochloride,,,pethidine hydrochloride
16464,4856.0,thiosalicylic acid,,,thiosalicylic acid
16465,4856.0,sodium thiosalicylate,1.0,,sodium thiosalicylate
16466,4390.0,oxtriphylline,,,oxtriphylline
16467,832.0,dexfenfluramine hydrochloride,,,dexfenfluramine hydrochloride
16468,2087.0,pentaerythritol tetranitrate,,,pentaerythritol tetranitrate
16469,1797.0,mibefradil dihydrochloride,,,mibefradil dihydrochloride
16470,4857.0,estropipate,,,estropipate
16471,4857.0,piperazine estrone sulfate,,,piperazine estrone sulfate
16472,1472.0,ioxaglate,,,ioxaglate
16473,1452.0,iodamide meglumine,,,iodamide meglumine
16474,3659.0,yohimbine hydrochloride,,,yohimbine hydrochloride
16475,2544.0,sutent,,,sutent
16476,4858.0,corticorelin,1.0,,corticorelin
16477,4858.0,corticotropin-releasing factor (human),,,corticotropin-releasing factor (human)
16478,4859.0,creosote,1.0,,creosote
16479,4859.0,creosote carbonate,,,creosote carbonate
16480,3772.0,MG 559,,,mg 559
16481,4511.0,chromium tripicolinate,,,chromium tripicolinate
16482,4498.0,RO92670,,,ro92670
16483,4458.0,acetylsulfisoxazole,,,acetylsulfisoxazole
16484,4458.0,gantrisin,,,gantrisin
16485,4284.0,silica gel,,,silica gel
16486,644.0,pletal,,,pletal
16487,644.0,OPC-13013,,,opc-13013
16488,4860.0,prussian blue,1.0,,prussian blue
16489,4860.0,prussian blue insoluble,,,prussian blue insoluble
16490,4861.0,mebicar,1.0,,mebicar
16491,4861.0,mebikar,,,mebikar
16492,4861.0,adaptol,,,adaptol
16493,4862.0,nicotinyl methylamide,1.0,,nicotinyl methylamide
16494,4862.0,nicotinic acid methylamide,,,nicotinic acid methylamide
16495,4855.0,estrogens conjugated,,,estrogens conjugated
16496,2627.0,tiazesim,1.0,,tiazesim
16497,2627.0,thiazesim hydrochloride,,,thiazesim hydrochloride
16498,3803.0,oxaflumazine disuccinate,,,oxaflumazine disuccinate
16499,3803.0,SD 270-31,,,sd 270-31
16500,3652.0,xanomeline tartrate,,,xanomeline tartrate
16501,4863.0,phenibut,1.0,,phenibut
16502,4863.0,fenibut,,,fenibut
16503,4863.0,bifren,,,bifren
16504,4864.0,levomilnacipran,1.0,,levomilnacipran
16505,4864.0,levomilnacipran hydrochloride,,,levomilnacipran hydrochloride
16506,4864.0,fetzima,,,fetzima
16507,3118.0,cresatin,1.0,,cresatin
16508,313.0,difenidol hydrochloride,,,difenidol hydrochloride
16509,313.0,difenidol embonate,,,difenidol embonate
16510,1780.0,metixene hydrochloride,,,metixene hydrochloride
16511,1688.0,pecazine,1.0,,pecazine
16512,1688.0,mepazine acetate,,,mepazine acetate
16513,3597.0,thiazosulfone,1.0,,thiazosulfone
16514,1484.0,irsogladine maleate,,,irsogladine maleate
16515,2438.0,setiptiline maleate,,,setiptiline maleate
16516,3202.0,chetossale,,,chetossale
16517,3443.0,phennin,,,phennin
16518,3443.0,vesipyrin,,,vesipyrin
16519,3278.0,hexyldecanoic acid,1.0,,hexyldecanoic acid
16520,2110.0,perisoxal citrate,,,perisoxal citrate
16521,1631.0,manidipine hydrochloride,,,manidipine hydrochloride
16522,1883.0,aleve,,,aleve
16523,2309.0,propifenazone,,,propifenazone
16524,327.0,benzamidosalicylate,1.0,,benzamidosalicylate
16525,327.0,calcium benzamidosalicylate,,,calcium benzamidosalicylate
16526,327.0,calcium benzoylas,,,calcium benzoylas
16527,327.0,bepascum,,,bepascum
16528,3215.0,etoxadrol hydrochloride,,,etoxadrol hydrochloride
16529,3156.0,dimetiltiambutene,,,dimetiltiambutene
16530,2299.0,propiram fumarate,,,propiram fumarate
16532,3206.0,etilmetiltiambutene,,,etilmetiltiambutene
16534,4742.0,bleomycin hydrochloride,,,bleomycin hydrochloride
16535,2440.0,sibutramine hydrochloride hydrate,,,sibutramine hydrochloride hydrate
16536,3769.0,mefessamide,,,mefessamide
16537,3670.0,aminopropylone hydrochloride,,,aminopropylone hydrochloride
16538,481.0,capobenate sodium,,,capobenate sodium
16539,2191.0,pipethanate ethobromide,,,pipethanate ethobromide
16540,2191.0,pipethanate hydrochloride,,,pipethanate hydrochloride
16541,2310.0,propyromazine,1.0,,propyromazine
16542,1616.0,lucanthone hydrochloride,,,lucanthone hydrochloride
16543,2493.0,sulbactam pivoxyl,1.0,,sulbactam pivoxyl
16544,516.0,carphenazine maleate,,,carphenazine maleate
16545,536.0,cefetamet pivoxil hydrochloride,,,cefetamet pivoxil hydrochloride
16546,1127.0,falecalcitoriol,,,falecalcitoriol
16547,4873.0,tedizolid phosphate,1.0,,tedizolid phosphate
16548,4873.0,sivextro,,,sivextro
16549,4873.0,torezolid phosphate,,,torezolid phosphate
16550,4873.0,TR-701,,,tr-701
16551,3724.0,dermagan,,,dermagan
16552,2542.0,mimedran,,,mimedran
16553,2157.0,phthalylsulfacetamide,1.0,,phthalylsulfacetamide
16554,2157.0,phthalylsulfacetamide sodium,,,phthalylsulfacetamide sodium
16555,3115.0,hydroxyestrone diacetate,1.0,,hydroxyestrone diacetate
16556,3175.0,ST 1435,,,st 1435
16557,2315.0,dominal,,,dominal
16558,2139.0,fensuccimide,,,fensuccimide
16559,374.0,biperiden lactate,,,biperiden lactate
16560,2095.0,sodium pentobarbital,,,sodium pentobarbital
16561,4874.0,efinaconazole,1.0,,efinaconazole
16562,4874.0,jublia,,,jublia
16563,4874.0,KP-103,,,kp-103
16564,777.0,dalbavancin hydrochloride,,,dalbavancin hydrochloride
16565,4812.0,simeprevir sodium,,,simeprevir sodium
16566,204.0,artromed,,,artromed
16567,3237.0,fluperolone acetate,,,fluperolone acetate
16569,3749.0,flumedrossone,,,flumedrossone
16570,2217.0,cefalexin pivoxil,1.0,,cefalexin pivoxil
16571,3209.0,etiprednol dicloacetate,1.0,,etiprednol dicloacetate
16572,729.0,colforsin daropate hydrochloride,,,colforsin daropate hydrochloride
16573,729.0,colforsin daropate,1.0,,colforsin daropate
16574,3077.0,cefuzonam sodium,,,cefuzonam sodium
16575,352.0,betamethasone butyrate propionate,1.0,,betamethasone butyrate propionate
16576,825.0,dexamethasone acefurate,1.0,,dexamethasone acefurate
16577,825.0,dexamethasone cipecilate,,,dexamethasone cipecilate
16578,3500.0,protoporphyrinprotoporphyrin disodium,,,protoporphyrinprotoporphyrin disodium
16579,532.0,cefcapene pivoxil hydrochloride,,,cefcapene pivoxil hydrochloride
16581,211.0,anazolene sodium,,,anazolene sodium
16582,211.0,sodium anoxynaphthonate,,,sodium anoxynaphthonate
16583,992.0,efonidipine hydrochloride,,,efonidipine hydrochloride
16584,3465.0,sodium phytate,,,sodium phytate
16585,549.0,cefotiam hexetil hydrochloride,,,cefotiam hexetil hydrochloride
16586,2721.0,tretinoin tocoferil,1.0,,tretinoin tocoferil
16587,3217.0,azovan blue,,,azovan blue
16588,3180.0,enviomycin sulfate,,,enviomycin sulfate
16589,1658.0,medroxalol hydrochloride,,,medroxalol hydrochloride
16590,2181.0,pipamperone hydrochloride,,,pipamperone hydrochloride
16591,3568.0,sulfinalol hydrochloride,,,sulfinalol hydrochloride
16592,569.0,celiprolol hydrochloride,,,celiprolol hydrochloride
16593,4875.0,daclatasvir,1.0,,daclatasvir
16594,4875.0,daclatasvir dihydrochloride,,,daclatasvir dihydrochloride
16595,4875.0,daclatasvir hydrochloride,,,daclatasvir hydrochloride
16596,4875.0,daklinza,,,daklinza
16597,869.0,videx,,,videx
16598,2239.0,pravachol,,,pravachol
16599,4875.0,BMS-790052-05,,,bms-790052-05
16600,4875.0,BMS-790052,,,bms-790052
16601,3521.0,TV-1030,,,tv-1030
16602,4876.0,belinostat,1.0,,belinostat
16603,4876.0,beleodaq,,,beleodaq
16604,4876.0,PXD101,,,pxd101
16605,4119.0,FR901228,,,fr901228
16606,4119.0,FK228,,,fk228
16607,2054.0,pantoprazole sodium hydrate,,,pantoprazole sodium hydrate
16608,3046.0,bufetolol hydrochloride,,,bufetolol hydrochloride
16609,637.0,cicloprolol hydrochloride,,,cicloprolol hydrochloride
16610,637.0,cycloprolol,,,cycloprolol
16611,2408.0,roxatidine acetate hydrochloride,,,roxatidine acetate hydrochloride
16612,183.0,amlodipine besilate,,,amlodipine besilate
16613,183.0,amlodipine maleate,,,amlodipine maleate
16614,2847.0,warfarin potassium,,,warfarin potassium
16615,3165.0,domitroban calcium,,,domitroban calcium
16616,3165.0,domitroban calcium hydrate,,,domitroban calcium hydrate
16618,239.0,argatroban sodium,,,argatroban sodium
16619,3441.0,phenoperidine hydrochloride,,,phenoperidine hydrochloride
16620,2158.0,phthalylsulfathiazole sodium,,,phthalylsulfathiazole sodium
16621,2158.0,phthalylsulfathiazole monosodium salt,,,phthalylsulfathiazole monosodium salt
16622,359.0,bethanidine sulfate,,,bethanidine sulfate
16623,3459.0,sodium hexacyclonate,1.0,,sodium hexacyclonate
16624,1211.0,flupentixol dihydrochloride,,,flupentixol dihydrochloride
16625,3396.0,octopamine hydrochloride,,,octopamine hydrochloride
16626,1966.0,norfenefrine hydrochloride,,,norfenefrine hydrochloride
16627,2758.0,surmontil,,,surmontil
16628,2595.0,mobiflex,,,mobiflex
16629,3772.0,dimepropion,,,dimepropion
16630,1755.0,methoxyphenamine hydrochloride,,,methoxyphenamine hydrochloride
16631,4877.0,tavaborole,1.0,,tavaborole
16632,4877.0,kerydin,,,kerydin
16633,4877.0,AN2690,,,an2690
16634,1111.0,etoperidone hydrochloride,,,etoperidone hydrochloride
16635,2151.0,phenyramidol hydrochloride,,,phenyramidol hydrochloride
16636,389.0,bopindolol malonate,,,bopindolol malonate
16637,360.0,bevantolol hydrochloride,,,bevantolol hydrochloride
16638,3079.0,cetamolol hydrochloride,,,cetamolol hydrochloride
16639,418.0,bucumolol hydrochloride,,,bucumolol hydrochloride
16640,2665.0,tilisolol hydrochloride,,,tilisolol hydrochloride
16641,295.0,befunolol hydrochloride,,,befunolol hydrochloride
16642,137.0,alprenoxime hydrochloride,,,alprenoxime hydrochloride
16643,384.0,bitolterol mesilate,,,bitolterol mesilate
16644,2368.0,reproterol hydrochloride,,,reproterol hydrochloride
16645,2848.0,xamoterol fumarate,,,xamoterol fumarate
16646,1155.0,fenoterol hydrobromide,,,fenoterol hydrobromide
16647,714.0,clorprenaline hydrochloride,,,clorprenaline hydrochloride
16648,1499.0,isoprenaline sulfate,,,isoprenaline sulfate
16649,1499.0,DL-isoprenaline hydrochloride,,,dl-isoprenaline hydrochloride
16650,285.0,bambuterol hydrochloride,,,bambuterol hydrochloride
16651,1623.0,mabuterol hydrochloride,,,mabuterol hydrochloride
16652,673.0,clenbuterol hydrochloride,,,clenbuterol hydrochloride
16653,2199.0,pirbuterol hydrochloride,,,pirbuterol hydrochloride
16654,2782.0,tulobuterol hydrochloride,,,tulobuterol hydrochloride
16655,2745.0,benzhexol hydrochloride,,,benzhexol hydrochloride
16656,1797.0,posicor,,,posicor
16657,1153.0,corlopam,,,corlopam
16658,4108.0,vinostatin,,,vinostatin
16659,1419.0,ifenprodil tartrate,,,ifenprodil tartrate
16660,856.0,dibenzepin hydrochloride,,,dibenzepin hydrochloride
16661,1654.0,medazepam hydrochloride,,,medazepam hydrochloride
16662,1539.0,zeffix,,,zeffix
16663,2603.0,terodiline hydrochloride,,,terodiline hydrochloride
16664,945.0,domperidone maleate,,,domperidone maleate
16665,2737.0,tridihexethyl iodide,,,tridihexethyl iodide
16666,1496.0,isometeptene,,,isometeptene
16667,3591.0,tetrahydrozeline hydrochloride,,,tetrahydrozeline hydrochloride
16668,3591.0,tetrahydrozeline nitrate,,,tetrahydrozeline nitrate
16669,585.0,clofedanol hydrochloride,,,clofedanol hydrochloride
16999,4109.0,marinol,,,marinol
17001,59.0,tindal,,,tindal
16670,499.0,carbinoxamine diphenyldisulfonate,,,carbinoxamine diphenyldisulfonate
16671,776.0,dabigatran etexilate methanesulfonate,,,dabigatran etexilate methanesulfonate
16672,155.0,amidephrine mesylate,,,amidephrine mesylate
16673,1487.0,isoaminile citrate,,,isoaminile citrate
16674,1615.0,loxoprofen sodium,,,loxoprofen sodium
16675,1642.0,mebeverine hydrochloride,,,mebeverine hydrochloride
16676,416.0,buclizine hydrochloride,,,buclizine hydrochloride
16677,4878.0,idelalisib,1.0,,idelalisib
16678,4878.0,zydelig,,,zydelig
16679,4878.0,CAL-101,,,cal-101
16680,4878.0,GS-1101,,,gs-1101
16681,3961.0,noltec,,,noltec
16682,2752.0,trimetaphan camsilate,,,trimetaphan camsilate
16683,4318.0,gilotrif,,,gilotrif
16684,2752.0,trimetaphan camsylate,,,trimetaphan camsylate
16685,4879.0,enoxaparin sodium,1.0,,enoxaparin sodium
16686,4879.0,enoxaparin,,,enoxaparin
16687,4879.0,lovenox,,,lovenox
16688,4660.0,atropine methonitrate,,,atropine methonitrate
16689,4660.0,atropine methobromide,,,atropine methobromide
16690,4660.0,methylatropine nitrate,,,methylatropine nitrate
16691,4655.0,tedisamil sesquifumarate,,,tedisamil sesquifumarate
16692,4573.0,iclaprim mesylate,,,iclaprim mesylate
16693,1019.0,baraclude,,,baraclude
16694,4380.0,desvenlafaxine fumarate,,,desvenlafaxine fumarate
16695,4818.0,florbetaben F-18,,,florbetaben f-18
16696,961.0,doxycycline hydrochloride,,,doxycycline hydrochloride
16697,1512.0,itropride,,,itropride
16698,1163.0,fenspiride hydrochloride,,,fenspiride hydrochloride
16699,1794.0,mexiletin hydrochloride,,,mexiletin hydrochloride
16700,194.0,amfenidone,,,amfenidone
16701,1917.0,cholexamin,,,cholexamin
16702,362.0,bezalip,,,bezalip
16703,1354.0,halopredone acetate,1.0,,halopredone acetate
16704,1354.0,alopredone,,,alopredone
16705,1095.0,etynodiol acetate,,,etynodiol acetate
16706,1095.0,ethynodiol diacetate,,,ethynodiol diacetate
16707,1095.0,ethinodiol diacetate,,,ethinodiol diacetate
16708,1095.0,ethynodiol acetate,,,ethynodiol acetate
16709,1354.0,haloart,,,haloart
16710,3139.0,dichlorisone acetate,,,dichlorisone acetate
16711,3139.0,diloderm,,,diloderm
16712,1680.0,menadiol sodium sulfate,,,menadiol sodium sulfate
16713,1680.0,menadiol disodium disulfate,,,menadiol disodium disulfate
16714,3034.0,bolandiol dipropionate,1.0,,bolandiol dipropionate
16715,3034.0,norpropandrolate,,,norpropandrolate
16716,2193.0,pipotiazine palmitate,1.0,,pipotiazine palmitate
16717,336.0,behyd,,,behyd
16718,,azilsartan,,83.0,azilsartan
16719,2380.0,rilmazafone hydrochloride,,,rilmazafone hydrochloride
16720,2380.0,rilmazafone hydrochloride hydrate,,,rilmazafone hydrochloride hydrate
16721,2380.0,rhythmy,,,rhythmy
16722,2366.0,enyglid,,,enyglid
16723,2803.0,sodium valproate,,,sodium valproate
16724,2013.0,alvo,,,alvo
16725,1103.0,hypen,,,hypen
16726,4883.0,simetride,1.0,,simetride
16728,1102.0,depas,,,depas
16730,2130.0,fenindione,,,fenindione
16731,3325.0,alomide,,,alomide
16732,3407.0,strocain,,,strocain
16733,81.0,abovis,,,abovis
16734,456.0,coliopan,,,coliopan
16735,1180.0,cospanon,,,cospanon
16736,3096.0,kolbam,,,kolbam
16737,749.0,cyclizine lactate,,,cyclizine lactate
16738,404.0,bromodiphenhydramine hydrochloride,,,bromodiphenhydramine hydrochloride
16739,224.0,antazoline phosphate,,,antazoline phosphate
16740,341.0,bepotastine besylate,,,bepotastine besylate
16741,920.0,diphenylpyraline hydrochloride,,,diphenylpyraline hydrochloride
16742,2630.0,thiethylperazine malate,,,thiethylperazine malate
16743,2630.0,thiethylperazine maleate,,,thiethylperazine maleate
16744,1782.0,metoclopramide hydrochloride hydrate,,,metoclopramide hydrochloride hydrate
16745,2639.0,thiothixene hydrochloride,,,thiothixene hydrochloride
16746,2989.0,calcitonin salmon recombinant,,,calcitonin salmon recombinant
16747,2958.0,gonadorelin acetate,,,gonadorelin acetate
16748,915.0,diphemanil methylsulfate,,,diphemanil methylsulfate
16749,1371.0,hexocyclium methylsulfate,,,hexocyclium methylsulfate
16750,1780.0,methixene hydrochloride,,,methixene hydrochloride
16751,1587.0,lisinopril hydrate,,,lisinopril hydrate
16752,4512.0,lithium citrate hydrate,,,lithium citrate hydrate
16753,2810.0,vasopressin tannate,,,vasopressin tannate
16754,4514.0,teriparatide acetate,,,teriparatide acetate
16755,1006.0,enalaprilat hydrate,,,enalaprilat hydrate
16756,2735.0,triclofos sodium,,,triclofos sodium
16757,1475.0,ipratropium bromide hydrate,,,ipratropium bromide hydrate
16758,4302.0,glycopyrrolate bromide,,,glycopyrrolate bromide
16759,1482.0,irinotecan hydrochloride hydrate,,,irinotecan hydrochloride hydrate
16760,1742.0,methdilazine hydrochloride,,,methdilazine hydrochloride
16761,1999.0,orphenadrine (chloride),,,orphenadrine (chloride)
16762,1086.0,ethopropazine hydrochloride,,,ethopropazine hydrochloride
16763,2282.0,chloroguanide hydrochloride,,,chloroguanide hydrochloride
16764,1736.0,methantheline bromide,,,methantheline bromide
16765,859.0,dibucaine hydrochloride,,,dibucaine hydrochloride
16766,1613.0,loxapine hydrochloride,,,loxapine hydrochloride
16767,119.0,aliskiren fumarate,,,aliskiren fumarate
16768,912.0,dinoprost tromethamine,,,dinoprost tromethamine
16769,195.0,amphetamine adipate,,,amphetamine adipate
16770,841.0,dextroamphetamine adipate,,,dextroamphetamine adipate
16771,1164.0,fentanyl hydrochloride,,,fentanyl hydrochloride
16772,1845.0,morphine sulfate hydrate,,,morphine sulfate hydrate
16773,220.0,anileridine hydrochloride,,,anileridine hydrochloride
16774,220.0,anileridine phosphate,,,anileridine phosphate
16775,1560.0,levallorphan tartrate,,,levallorphan tartrate
17000,59.0,tindal maleate,,,tindal maleate
16776,4.0,levobupivacaine hydrochloride,,,levobupivacaine hydrochloride
16777,4758.0,canagliflozin hydrate,,,canagliflozin hydrate
16778,961.0,doxycycline hydrate,,,doxycycline hydrate
16779,725.0,codeine phosphate hydrate,,,codeine phosphate hydrate
16780,1499.0,isoproterenol sulfate,,,isoproterenol sulfate
16781,2620.0,theophylline sodium glycinate,,,theophylline sodium glycinate
16782,3584.0,terazosin hydrochloride hydrate,,,terazosin hydrochloride hydrate
16783,1407.0,ibuprofen sodium,,,ibuprofen sodium
16784,2050.0,aminosalicylate potassium,,,aminosalicylate potassium
16785,2050.0,aminosalicylate sodium,,,aminosalicylate sodium
16786,2013.0,oxaprozin potassium,,,oxaprozin potassium
16787,463.0,"caffeine, citrated",,,"caffeine, citrated"
16788,2173.0,pinacidil hydrate,,,pinacidil hydrate
16789,2696.0,"tolbutamide sodium, sterile",,,"tolbutamide sodium, sterile"
16790,846.0,dextrothyroxine sodium,,,dextrothyroxine sodium
